departure_date,price,airline,start_airport,end_airport,start_end_time,duration,fly_score
20200314,$134,"JFK - LAX, JetBlue",JFK,LAX,10:40 PM - 2:05 AM+1,6h 25m,null
20200314,$134,"JFK - LAX, JetBlue",JFK,LAX,9:29 PM - 12:55 AM+1,6h 26m,null
20200314,$152,"EWR - LAX, United",EWR,LAX,6:29 PM - 9:34 PM,6h 5m,FlyScore 5.9
20200314,$152,"EWR - LAX, United",EWR,LAX,7:00 PM - 10:19 PM,6h 19m,FlyScore 7.9
20200314,$154,"JFK - LAX, American",JFK,LAX,9:30 PM - 1:00 AM+1,6h 30m,FlyScore 7.9
20200314,$154,"JFK - LAX, JetBlue",JFK,LAX,7:33 PM - 11:10 PM,6h 37m,null
20200314,$154,"JFK - LAX, American",JFK,LAX,7:30 PM - 11:08 PM,6h 38m,FlyScore 7.9
20200314,$169,"JFK - LAX, JetBlue",JFK,LAX,4:00 PM - 7:31 PM,6h 31m,null
20200314,$174,"EWR - LAX, United",EWR,LAX,5:00 PM - 8:19 PM,6h 19m,FlyScore 7.9
20200314,$179,"JFK - LAX, Alaska",JFK,LAX,11:30 AM - 3:20 PM,6h 50m,FlyScore 8.2
20200314,$179,"JFK - LAX, Alaska",JFK,LAX,1:05 PM - 4:55 PM,6h 50m,FlyScore 8.2
20200314,$189,"JFK - LAX, American",JFK,LAX,6:30 PM - 10:05 PM,6h 35m,FlyScore 7.9
20200314,$214,"EWR - LAX, United",EWR,LAX,4:00 PM - 6:56 PM,5h 56m,FlyScore 8.2
20200314,$214,"EWR - LAX, United",EWR,LAX,6:00 AM - 9:11 AM,6h 11m,FlyScore 7.9
20200314,$214,"EWR - LAX, Alaska",EWR,LAX,7:30 AM - 11:15 AM,6h 45m,FlyScore 8.2
20200314,$232,"JFK - LAX, American",JFK,LAX,2:30 PM - 5:55 PM,6h 25m,FlyScore 7.9
20200314,$244,"EWR - LAX, United",EWR,LAX,7:00 AM - 9:56 AM,5h 56m,FlyScore 8.2
