departure_date,price,airline,start_airport,end_airport,start_end_time,duration,fly_score
20200215,$284,"EWR - LAX, United",EWR,LAX,8:00 PM - 11:22 PM,6h 22m,FlyScore 7.9
20200215,$284,"JFK - LAX, JetBlue",JFK,LAX,10:40 PM - 2:11 AM+1,6h 31m,null
20200215,$311,"JFK - LAX, JetBlue",JFK,LAX,9:30 PM - 1:04 AM+1,6h 34m,null
20200215,$391,"EWR - LAX, United",EWR,LAX,6:00 PM - 9:29 PM,6h 29m,FlyScore 7.9
20200215,$389,"JFK - LAX, Alaska",JFK,LAX,7:20 PM - 11:15 PM,6h 55m,FlyScore 8.2
20200215,$422,"JFK - LAX, JetBlue",JFK,LAX,3:58 PM - 7:34 PM,6h 36m,null
20200215,$441,"EWR - LAX, United",EWR,LAX,3:00 PM - 6:05 PM,6h 5m,FlyScore 8.2
20200215,$441,"EWR - LAX, United",EWR,LAX,1:00 PM - 4:20 PM,6h 20m,FlyScore 7.9
20200215,$439,"JFK - LAX, Alaska",JFK,LAX,7:30 AM - 11:20 AM,6h 50m,FlyScore 8.3
20200215,$439,"JFK - LAX, Alaska",JFK,LAX,11:30 AM - 3:20 PM,6h 50m,FlyScore 8.3
20200215,$439,"JFK - LAX, Alaska",JFK,LAX,5:25 PM - 9:20 PM,6h 55m,FlyScore 8.2
20200215,$441,"EWR - LAX, Alaska",EWR,LAX,4:00 PM - 7:49 PM,6h 49m,FlyScore 8.2
20200215,$475,"JFK - LAX, JetBlue",JFK,LAX,2:15 PM - 5:45 PM,6h 30m,null
20200215,$519,"JFK - LAX, American",JFK,LAX,5:00 PM - 8:35 PM,6h 35m,FlyScore 7.9
20200215,$539,"EWR - LAX, United",EWR,LAX,7:00 AM - 10:08 AM,6h 8m,FlyScore 8.2
20200215,$539,"EWR - LAX, United",EWR,LAX,8:29 AM - 11:48 AM,6h 19m,FlyScore 5.9
20200215,$539,"EWR - LAX, United",EWR,LAX,10:00 AM - 1:36 PM,6h 36m,FlyScore 7.9
20200215,$539,"EWR - LAX, Alaska",EWR,LAX,7:30 AM - 11:15 AM,6h 45m,FlyScore 8.2
20200215,$549,"JFK - LAX, JetBlue",JFK,LAX,12:00 PM - 3:25 PM,6h 25m,null
20200215,$549,"JFK - LAX, JetBlue",JFK,LAX,9:59 AM - 1:26 PM,6h 27m,null
20200215,$549,"JFK - LAX, JetBlue",JFK,LAX,6:55 AM - 10:26 AM,6h 31m,null
20200215,$710,"JFK - LAX, American",JFK,LAX,11:00 AM - 2:30 PM,6h 30m,FlyScore 7.9
20200215,$710,"JFK - LAX, American",JFK,LAX,12:30 PM - 4:03 PM,6h 33m,FlyScore 7.9
20200215,$219,"EWR - ORD, United",EWR,ORD,6:30 PM - 8:21 PM,2h 51m,FlyScore 7.1
20200215,$224,"LGA - ORD, Spirit",LGA,ORD,8:35 AM - 10:25 AM,2h 50m,FlyScore 6.5
20200215,$239,"EWR - ORD, United",EWR,ORD,4:15 PM - 5:58 PM,2h 43m,FlyScore 7.1
